Country,Year,Region,Income_Group,Life_Expectancy,HALE,NCD_Mortality_Rate,NCD_PrematureDeaths_Pct,NCD_Prob_Dying_30to70,Obesity_Pct,Mean_BMI,Diabetes_Pct,Hypertension_Pct,Physical_Inactivity_Pct,Tobacco_Smoking_Pct,Alcohol_PerCapita,Health_Expenditure_PerCapita,Health_Expenditure_PctGDP,UHC_Index,OOP_Expenditure_Pct,NCD_RiskFactor_Count
SWZ,2018,Africa,Lower-Middle,54.73682091,47.80800391,992.801879883,64.305511475,35.7,27.042037,,10.6033089,42.8,19.75296,,7.088910398,292.33929443,7.31937742,67.0,10.14749718,2.0
SWZ,2019,Africa,Lower-Middle,55.74729385,48.65202382,977.653503418,62.844051361,35.1,27.744937,,10.85084235,42.5,19.587563,,7.070011281,320.05084229,8.40033817,66.0,9.2169857,2.0
SYC,2010,Africa,Upper-Middle,73.11877031,64.45529829,595.790405273,42.311531067,21.5,24.417603,26.2,18.732062,47.9,21.377424,22.9,8.630881742,449.52416992,4.40148449,67.0,22.15365982,4.0
SYC,2011,Africa,Upper-Middle,73.29952908,64.5611457,580.44909668,43.391357422,21.1,24.779765,26.3,18.7964305,47.7,21.251606,,9.728874365,457.16436768,4.35539675,72.0,23.17224884,3.0
SYC,2012,Africa,Upper-Middle,73.25421096,64.5238694,590.277282715,43.801177979,21.3,25.128081,26.4,18.7856605,47.3,21.125071,,10.42880187,562.99871826,5.2896843,73.0,18.86534882,3.0
SYC,2013,Africa,Upper-Middle,73.28849847,64.52533095,585.409057617,44.367366791,20.9,25.472069,26.5,18.722858000000002,47.0,21.002544,,11.06312499,545.24871826,4.19129515,76.0,19.06869125,3.0
SYC,2014,Africa,Upper-Middle,73.23814592,64.45434774,582.47467041,45.617897034,21.0,25.832227,26.6,18.595727,46.6,20.887972,,11.703322227,588.18261719,4.43609142,79.0,27.4764843,3.0
SYC,2015,Africa,Upper-Middle,73.16237091,64.37795088,582.531921387,46.843650818,21.6,26.208946,26.6,18.407708,46.1,20.785852,21.5,13.0971231,566.96704102,4.24428654,80.0,26.07247543,4.0
SYC,2016,Africa,Upper-Middle,73.07491735,64.30730371,593.632995605,47.386497498,21.9,26.60358,26.7,18.1720945,45.7,20.697405,,13.70705204,673.19622803,4.71349716,81.0,25.30701828,3.0
SYC,2017,Africa,Upper-Middle,73.0936681,64.3186524,597.594726563,47.068782806,21.6,27.012572,,17.890796,45.2,20.621223,,13.22907361,667.09515381,4.47661018,81.0,24.59942627,3.0
SYC,2018,Africa,Upper-Middle,73.08090426,64.29452554,599.441101074,47.366455078,21.7,27.437264,,17.56904,44.8,20.556393,,12.617227263,685.10827637,4.41706038,78.0,26.20684624,3.0
SYC,2019,Africa,Upper-Middle,73.12375678,64.30942507,596.752319336,47.785907745,21.8,27.877891,,17.235364,44.3,20.50481,,11.728249138,675.47839355,4.25269794,78.0,26.27492523,3.0
SYR,2010,Eastern Mediterranean,Lower-Middle,73.76180647,64.14295281,693.828491211,49.015060425,22.2,28.217763,27.7,17.531623500000002,43.1,33.891369,,0.978233297,91.5537796,3.35286307,70.0,51.97356415,4.0
SYR,2011,Eastern Mediterranean,Low,71.88413217,62.52938785,700.895568848,49.311954498,22.0,28.709683,27.8,17.9000215,43.0,34.207355,,0.724705633,78.28834534,2.6616261,70.0,50.69988632,4.0
SYR,2012,Eastern Mediterranean,Low,64.99959827,56.61262569,694.257995605,51.11220932,22.2,29.210988,27.9,18.3918385,42.8,34.529015,,0.442561998,66.27796173,3.22060776,71.0,50.79894638,4.0
SYR,2013,Eastern Mediterranean,Low,64.68588767,56.28825214,701.747070313,50.989307404,22.3,29.735985,28.0,19.191443,42.6,34.856586,,0.271854365,47.07229233,3.77518535,71.0,44.73649216,4.0
SYR,2014,Eastern Mediterranean,Low,60.24065156,52.48813066,704.570495605,48.78660202,22.4,30.274993,28.1,20.2009105,42.4,35.187141,,0.296708301,48.91549683,4.23171377,72.0,46.92281723,4.0
SYR,2015,Eastern Mediterranean,Low,60.0056598,52.21318587,699.723754883,48.929004669,22.5,30.803534,28.2,21.0814765,42.1,35.520035,,0.31822899,38.17871475,3.67464328,71.0,44.63256073,4.0
SYR,2016,Eastern Mediterranean,Low,60.12484476,52.25704567,688.01159668,47.068149567,22.3,31.320381,28.3,21.698978,41.8,35.860722,,0.278829332,27.40652657,3.89073515,70.0,45.03229904,4.0
SYR,2017,Eastern Mediterranean,Low,59.23626681,51.42556752,701.36517334,48.663990021,22.4,31.805724,,22.096414,41.6,36.197483,,0.233981752,35.57104874,3.91299295,72.0,43.80283356,4.0
SYR,2018,Eastern Mediterranean,Low,64.30375249,55.598152,706.989257813,49.410755157,22.4,32.250452,,22.23985,41.4,36.526073,,0.200825766,46.24067307,3.93852568,72.0,43.07528687,4.0
SYR,2019,Eastern Mediterranean,Low,69.17463554,59.66442532,685.109313965,47.345245361,22.0,32.668421,,22.1873395,41.1,36.851849,,0.167253005,55.2208252,3.96978569,70.0,41.6618576,4.0
TCD,2010,Africa,Low,55.72346132,48.47130175,669.560668945,69.408744812,25.5,4.1880984,21.6,7.56192955,39.6,20.6866,8.4,3.856593096,35.26005936,3.08810997,22.0,67.58454132,1.0
TCD,2011,Africa,Low,56.17787256,48.87551706,666.880554199,69.579544067,25.3,4.3451358,21.7,7.737373550000001,39.5,20.35317,,4.035663437,37.35868073,2.85585785,26.0,60.77016068,1.0
TCD,2012,Africa,Low,56.60362018,49.26178693,662.749145508,70.215530396,25.1,4.4947568,21.7,7.9239849,39.3,20.021482,,4.237440861,36.20247269,2.67306423,25.0,59.42821884,1.0
TCD,2013,Africa,Low,57.01481483,49.63984262,655.629760742,70.601272583,24.8,4.6458583,21.8,8.1189055,39.1,19.702194,,4.419348358,38.59413528,2.95766044,24.0,58.6379509,1.0
TCD,2014,Africa,Low,57.46459955,50.04902706,648.631591797,71.220428467,24.6,4.8062664,21.8,8.3232373,38.9,19.40353,,4.571493124,42.16276169,3.29708338,28.0,55.72120285,1.0
TCD,2015,Africa,Low,57.84629101,50.39477229,643.074401855,71.565315247,24.4,4.9796738,21.9,8.55086075,38.7,19.12886,7.8,4.611580604,33.82092285,3.40253925,25.0,56.72420502,1.0
TCD,2016,Africa,Low,58.31677511,50.80920046,633.310424805,71.860992432,24.1,5.1700816,21.9,8.7935237,38.5,18.879494,,4.392346434,31.96038055,3.70842481,23.0,55.14606857,1.0
TCD,2017,Africa,Low,58.6099778,51.08215565,634.574584961,72.045326233,24.0,5.3779185,,9.04111655,38.3,18.653826,,4.090090889,29.9935894,3.51023412,28.0,59.87926483,0.0
TCD,2018,Africa,Low,58.95783062,51.40391697,637.048339844,72.278343201,24.1,5.6027964,,9.301692450000001,38.1,18.450439,,3.749903173,31.2043705,3.2893219,27.0,64.376091,0.0
TCD,2019,Africa,Low,59.37353739,51.7750884,632.913757324,72.543312073,24.0,5.8463652,,9.5849136,37.9,18.269413,,3.396097931,30.23690224,3.38471627,24.0,63.70339966,0.0
TGO,2010,Africa,Low,59.15723761,51.74893036,751.404174805,71.510574341,28.1,6.5160416,23.1,6.034508349999999,37.5,13.975677,6.6,1.425667717,32.51032257,4.33284378,28.0,62.2700119,0.0
TGO,2011,Africa,Low,59.7945853,52.31667002,748.332946777,71.660049438,27.9,6.8233915,23.2,6.2203612,37.3,13.983056,,1.368479385,36.61297989,4.38927078,33.0,62.1470108,0.0
TGO,2012,Africa,Low,60.30947123,52.7995905,740.473144531,71.658256531,27.7,7.1321554,23.2,6.4191009999999995,37.2,13.989287,,1.355045049,37.78138351,4.64366484,36.0,59.24895859,0.0
TGO,2013,Africa,Low,60.71230247,53.20262088,733.70892334,71.655204773,27.5,7.4530482,23.3,6.63579535,37.0,14.00191,,1.346238628,42.39573288,4.78670263,37.0,57.86953354,0.0
TGO,2014,Africa,Low,61.08981314,53.57856354,729.04284668,71.703735352,27.2,7.7969313,23.4,6.87191675,36.8,14.027887,,1.415905855,45.1990509,4.90473413,38.0,57.30480576,0.0
TGO,2015,Africa,Low,61.52164894,53.97696324,730.170043945,71.628257751,27.1,8.1683271,23.5,7.123879349999999,36.6,14.069486,5.8,1.353971154,50.8471489,6.24738503,37.0,66.96256256,0.0
TGO,2016,Africa,Low,62.01053382,54.40971347,729.357849121,71.65700531,27.0,8.5692115,23.6,7.389493099999999,36.5,14.127763,,1.280040899,55.52329636,6.58550072,36.0,63.4018898,0.0
TGO,2017,Africa,Low,62.55310805,54.87801186,722.959838867,71.569244385,26.7,8.9988939,,7.6650098,36.3,14.201339,,1.175548199,56.70335388,6.50210476,40.0,61.4656601,0.0
TGO,2018,Africa,Low,63.07923124,55.3247861,716.541320801,71.252510071,26.5,9.4565094,,7.95007345,36.1,14.289281,,1.119099059,58.06465912,6.16073656,39.0,64.66403961,0.0
TGO,2019,Africa,Low,63.64852176,55.80712266,708.835998535,70.999679565,26.1,9.9421658,,8.24949405,36.0,14.391496,,1.146352671,54.25960159,5.91268635,40.0,66.20977783,0.0
THA,2010,South-East Asia,Lower-Middle,75.29127601,65.87834755,401.617797852,45.249481201,15.1,9.1482021,23.8,10.21109085,27.5,20.982809,22.7,7.582197934,168.61891174,3.39009809,75.0,14.4973793,1.0
THA,2011,South-East Asia,Lower-Middle,75.71879745,66.20724983,388.929626465,45.547611237,14.7,9.5605955,23.9,10.543228899999999,27.6,21.553041,,7.888455595,191.74464417,3.56825495,78.0,13.00871277,0.0
THA,2012,South-East Asia,Lower-Middle,76.18036117,66.55559648,374.826629639,45.951107025,14.2,9.987139,24.0,10.898797349999999,27.8,22.135792,,8.092589024,201.70690918,3.5229404,78.0,13.42186832,0.0
THA,2013,South-East Asia,Lower-Middle,76.54383011,66.83509163,364.414428711,46.094211578,13.9,10.432356,24.1,11.288363,27.9,22.734941,,8.170576187,207.81243896,3.45313334,79.0,12.54023266,0.0
THA,2014,South-East Asia,Lower-Middle,76.7567559,67.00258723,363.251464844,46.611766815,13.9,10.898519,24.2,11.7153265,28.1,23.352156,,8.09774592,213.74395752,3.68448091,79.0,12.85608101,0.0
THA,2015,South-East Asia,Lower-Middle,76.97043175,67.16389632,360.343658447,46.944313049,13.9,11.387642,24.3,12.182566000000001,28.3,23.988091,20.8,8.157734977,219.15092468,3.8522861,80.0,11.91061687,1.0
THA,2016,South-East Asia,Lower-Middle,76.9976755,67.18590242,364.664550781,46.963695526,14.1,11.899276,24.4,12.6899655,28.5,24.641981,,8.280099782,229.7849884,3.93900609,81.0,10.8130331,1.0
THA,2017,South-East Asia,Lower-Middle,77.22944399,67.36173837,361.252502441,46.450653076,13.9,12.430901,,13.230046999999999,28.7,25.311142,,7.942897839,247.08152771,3.85276842,81.0,11.83790398,2.0
THA,2018,South-East Asia,Lower-Middle,77.14916132,67.31018758,367.942901611,45.371734619,14.0,12.980361,,13.802663500000001,29.0,25.993717,,7.839015169,274.71221924,3.87040329,80.0,10.11109638,2.0
THA,2019,South-East Asia,Lower-Middle,76.92495279,67.1419192,378.882873535,44.690460205,14.3,13.548583,,14.403278499999999,29.2,26.690542,,7.613461183,288.31097412,3.78911877,81.0,8.66960335,2.0
TJK,2010,Europe,Low,69.92200868,61.75989834,738.543945313,46.916194916,26.1,15.836452,25.2,10.34891825,45.5,29.533459,,0.70578925,42.28567886,5.73543453,70.0,70.43351746,2.0
TJK,2011,Europe,Low,70.42452045,62.17734621,711.992858887,47.6524086,25.2,16.464162,25.4,10.5257225,45.7,30.01193,,0.71599737,48.8431282,5.85971785,70.0,62.54403687,2.0
TJK,2012,Europe,Low,70.97199509,62.62145631,678.337768555,48.467216492,23.9,17.107262,25.5,10.70579875,46.0,30.503044,,0.743930913,56.97117615,5.98185873,70.0,63.93601608,2.0
TJK,2013,Europe,Low,71.7590921,63.23903143,627.45904541,50.763965607,22.3,17.762266,25.6,10.8964458,46.2,31.003916,,0.800401926,67.62356567,6.53226423,72.0,61.91825485,2.0
TJK,2014,Europe,Low,72.02059888,63.46526955,618.602661133,52.56419754,22.0,18.424003,25.8,11.111722400000001,46.4,31.513527,,0.857119023,73.06859589,6.6654973,73.0,62.18501282,2.0
TJK,2015,Europe,Low,72.37216019,63.75502809,604.122802734,54.025165558,21.4,19.091526,25.9,11.355185500000001,46.5,32.030373,,0.89833303,62.75804901,6.90735912,73.0,62.57888794,2.0
TJK,2016,Europe,Low,72.72427435,64.03980254,589.538696289,55.501441956,21.0,19.764823,26.1,11.62424575,46.6,32.553272,,0.910297855,54.9213562,6.96349716,72.0,66.00267029,2.0
TJK,2017,Europe,Low,73.18915767,64.41197807,570.534912109,56.330402374,20.2,20.435251,,11.9038218,46.7,33.078094,,0.886959359,56.85092545,6.85399008,72.0,63.15241241,4.0
TJK,2018,Europe,Low,73.49599296,64.65983905,559.502624512,57.125835419,19.8,21.098851,,12.196245999999999,46.8,33.602558,,0.861253438,58.51539993,7.01381588,71.0,68.41996002,4.0
TJK,2019,Europe,Low,73.80997068,64.91224613,549.539550781,57.693565369,19.4,21.760088,,12.520610000000001,46.8,34.12994,,0.814188106,60.51568222,6.9476676,71.0,71.2230072,4.0
TKL,2010,Western Pacific,,,,,,,64.077455,,39.598524499999996,,,,,,,,,2.0
TKL,2011,Western Pacific,,,,,,,64.532238,,39.679081499999995,,,,,,,,,2.0
TKL,2012,Western Pacific,,,,,,,65.037268,,39.4683915,,,,,,,,,2.0
TKL,2013,Western Pacific,,,,,,,65.592659,,39.2234695,,,,,,,,,2.0
TKL,2014,Western Pacific,,,,,,,66.059566,,39.2085835,,,,,,,,,2.0
TKL,2015,Western Pacific,,,,,,,66.500944,,39.1267405,,,,,,,,,2.0
TKL,2016,Western Pacific,,,,,,,66.944718,,39.031744,,,,,,,,,2.0
TKL,2017,Western Pacific,,,,,,,67.389536,,38.514530500000006,,,,,,,,,2.0
TKL,2018,Western Pacific,,,,,,,67.906702,,37.8026175,,,,,,,,,2.0
TKL,2019,Western Pacific,,,,,,,68.439227,,37.226893000000004,,,,,,,,,2.0
TKM,2010,Europe,Lower-Middle,69.12241685,60.94786808,689.218566895,56.810218811,27.4,16.274472,25.8,16.9864895,38.6,14.328533,8.0,2.97377014,202.7792511,3.20879436,79.0,70.99906921,2.0
TKM,2011,Europe,Lower-Middle,69.23413358,61.06037968,684.507202148,57.305274963,27.1,16.738339,25.9,16.96385,38.7,14.095052,,3.06940056,251.85777283,3.22296,79.0,68.97086334,2.0
TKM,2012,Europe,Lower-Middle,69.3130409,61.15099944,679.809143066,58.119117737,26.8,17.196278,26.1,16.886636,38.8,13.868967,,3.173483969,289.13015747,3.34203553,79.0,68.28610992,2.0
TKM,2013,Europe,Lower-Middle,69.11794049,61.03313883,686.181518555,59.615516663,27.1,17.646919,26.2,16.7579865,38.9,13.650701,,3.249261466,339.92349243,3.96929264,80.0,66.84680176,2.0
TKM,2014,Europe,Upper-Middle,68.91649587,60.90374421,707.410461426,61.979412079,28.0,18.087298,26.3,16.5907025,38.9,13.440405,,3.292790864,393.86843872,4.25741673,80.0,68.20838928,2.0
TKM,2015,Europe,Upper-Middle,68.83222809,60.85589802,711.86541748,63.064151764,27.9,18.519367,26.4,16.405791,39.0,13.238586,6.6,3.259378591,362.72949219,5.01652908,80.0,71.07138062,2.0
TKM,2016,Europe,Upper-Middle,68.96406385,60.96717483,702.316040039,63.997535706,27.3,18.945944,26.6,16.222199,39.0,13.045157,,3.215418642,376.65567017,5.58718491,80.0,76.15638733,2.0
TKM,2017,Europe,Upper-Middle,68.97743987,60.99057093,704.634094238,64.305992126,27.1,19.360942,,16.027771,39.0,12.858716,,3.114548587,410.81082153,5.82361221,79.0,73.06459045,2.0
TKM,2018,Europe,Upper-Middle,69.07787312,61.0753891,699.146972656,64.738548279,26.7,19.765076,,15.835880500000002,39.0,12.680366,,3.058466377,411.32562256,5.55298042,79.0,76.62548828,2.0
TKM,2019,Europe,Upper-Middle,69.14190532,61.13354296,697.423950195,65.058677673,26.4,20.166442,,15.676029,39.0,12.513486,,2.987772077,432.78118896,5.5522337,79.0,76.63578796,3.0
TLS,2010,South-East Asia,Low,67.00361983,58.52575552,585.473510742,61.974723816,21.3,0.9940898,20.7,4.45968585,33.8,20.611589,40.4,0.519116514,52.6151619,6.47058821,38.0,11.56462669,1.0
TLS,2011,South-East Asia,Low,67.28464088,58.83414285,588.86730957,60.380577087,21.5,1.0616132,20.8,4.5778958,34.0,21.01857,,0.623259667,64.43626404,6.86541462,38.0,9.9248476,0.0
TLS,2012,South-East Asia,Low,67.450997,59.04229675,572.98425293,58.724380493,20.9,1.1350038,20.9,4.7046261,34.1,21.447323,,0.718859882,71.46888733,6.99215221,40.0,9.49340153,0.0
TLS,2013,South-East Asia,Lower-Middle,67.45652515,59.1302661,577.884094238,57.285118103,21.2,1.2150239,21.0,4.8554258,34.2,21.898159,,0.759636085,102.79840851,8.5323782,40.0,6.96823168,0.0
TLS,2014,South-East Asia,Lower-Middle,67.48250838,59.2249725,582.323974609,56.173294067,21.6,1.302671,21.1,5.0325416,34.3,22.373053,,0.784229119,93.10574341,7.59958553,43.0,7.90607214,0.0
TLS,2015,South-East Asia,Lower-Middle,67.83593705,59.53863395,557.540344238,53.606216431,20.2,1.398836,21.2,5.23949675,34.5,22.871742,40.6,0.802188067,101.4779892,7.69146681,43.0,7.35929489,1.0
TLS,2016,South-East Asia,Lower-Middle,68.07445467,59.72160443,565.555664063,52.179855347,20.5,1.5040748,21.3,5.47346135,34.6,23.392899,,0.834712937,92.69400787,6.94250727,44.0,7.90464401,0.0
TLS,2017,South-East Asia,Lower-Middle,68.23558592,59.81077206,555.012023926,50.095619202,20.0,1.6186684,,5.73260655,34.8,23.934874,,0.678443502,86.16269684,6.80442286,46.0,8.34491539,0.0
TLS,2018,South-East Asia,Low,68.36839208,59.87774399,564.328552246,48.494888306,20.4,1.7427497,,6.02221075,35.1,24.495367,,0.484574723,78.07413483,6.40227413,44.0,10.1566391,0.0
TLS,2019,South-East Asia,Low,68.49880356,59.97414469,575.397705078,47.202133179,20.9,1.8767636,,6.34355095,35.3,25.073423,,0.255184243,78.01346588,4.99218798,44.0,10.48759174,1.0
TON,2010,Western Pacific,Lower-Middle,72.11458049,63.51303675,678.90625,49.014900208,27.4,61.022949,31.8,23.9913745,37.0,30.793163,32.0,0.749639558,166.58139038,4.81632328,68.0,8.50191402,4.0
TON,2011,Western Pacific,Lower-Middle,72.18060639,63.56158026,675.089355469,48.671646118,27.2,61.896342,31.9,24.2323645,37.7,30.733278,,0.539100531,193.43716431,4.73990822,67.0,7.70251465,3.0
TON,2012,Western Pacific,Lower-Middle,72.2449478,63.60731878,673.133422852,48.420337677,27.1,62.774438,31.9,24.3995475,38.3,30.677296,,0.322766601,318.4196167,8.13786125,67.0,4.66766977,3.0
TON,2013,Western Pacific,Lower-Middle,72.30723111,63.65152268,669.934082031,48.26543808,27.0,63.655198,32.0,24.5085415,39.0,30.626743,,0.16640292,171.82066345,4.16768837,70.0,8.85630798,4.0
TON,2014,Western Pacific,Lower-Middle,72.38182372,63.70338919,667.128723145,48.477455139,26.9,64.555115,32.1,24.628496,39.7,30.596458,,0.233474217,210.86004639,5.19583178,70.0,7.19022322,4.0
TON,2015,Western Pacific,Lower-Middle,72.46352791,63.75742924,663.728820801,48.350082397,26.8,65.468103,32.1,24.7806015,40.4,30.584091,31.7,0.286305925,181.91452026,4.78137636,69.0,7.91038179,5.0
TON,2016,Western Pacific,Lower-Middle,72.56032607,63.81532015,652.091491699,47.221408844,26.4,66.38236,32.2,24.9301465,41.1,30.581608,,0.323253663,208.53982544,5.22591066,69.0,6.88891935,4.0
TON,2017,Western Pacific,Lower-Middle,72.71571833,63.91955394,652.14440918,47.049591064,26.4,67.287731,,25.08905,41.9,30.583593,,0.320561471,246.34036255,5.62952805,69.0,6.28506422,4.0
TON,2018,Western Pacific,Lower-Middle,72.84423109,63.99906678,647.593078613,47.076450348,26.2,68.180418,,25.2922385,42.6,30.589979,,0.317024177,278.49508667,6.12240648,69.0,6.09108639,4.0
TON,2019,Western Pacific,Lower-Middle,72.94212581,64.05438576,642.985900879,47.35546875,26.0,69.06603,,25.5338885,43.3,30.604177,,0.313481761,266.68792725,5.74527884,70.0,6.24760962,4.0
TTO,2010,Americas,Upper-Middle,73.32339874,63.47503744,529.110961914,59.051364899,20.9,24.129583,27.0,24.8213065,40.7,40.117584,,5.324569973,825.16088867,5.08042908,73.0,46.56803513,4.0
TTO,2011,Americas,Upper-Middle,74.01459781,64.00174931,511.498291016,59.756217957,20.4,24.441309,27.1,25.5996465,41.0,40.47797,,5.321396106,872.96398926,4.72197914,74.0,44.81612396,4.0
TTO,2012,Americas,Upper-Middle,74.64546221,64.48424958,488.464263916,59.503166199,19.4,24.738815,27.2,26.325589,41.2,40.832935,,5.284382273,895.08026123,4.62851572,75.0,44.68572998,4.0
TTO,2013,Americas,Upper-Middle,74.31731073,64.25188322,508.944702148,59.608112335,20.2,25.027981,27.3,27.0070425,41.4,41.18578,,5.283414227,970.90222168,4.80224705,76.0,43.17301941,4.0
TTO,2014,Americas,Upper-Middle,74.31626767,64.26089226,510.74697876,59.768844604,20.5,25.321722,27.4,27.652054999999997,41.6,41.542271,,5.259123155,1010.82769775,4.87381697,76.0,42.83146667,4.0
TTO,2015,Americas,Upper-Middle,74.35412517,64.29914546,512.221862793,59.258716583,20.5,25.62941,27.5,28.267734,41.7,41.906876,,5.166474393,1061.58666992,5.6525383,76.0,41.30602264,4.0
TTO,2016,Americas,Upper-Middle,73.83467512,63.90702076,534.792480469,58.719657898,21.2,25.94943,27.6,28.857380499999998,41.9,42.277981,,5.019368706,1064.41772461,6.47465849,77.0,43.11694717,4.0
TTO,2017,Americas,High,74.00520612,64.0298405,525.951171875,57.936824799,20.7,26.27933,,29.4234945,42.1,42.651527,,4.878413119,1083.37609863,6.56562996,76.0,40.80586243,4.0
TTO,2018,Americas,High,73.99505843,63.99936868,516.66595459,57.146148682,20.4,26.594681,,29.881343,42.2,42.976555,,4.845465569,1080.45397949,6.65089417,74.0,44.8896904,4.0
TTO,2019,Americas,High,74.09327397,64.07092927,515.710205078,56.359512329,20.4,26.931399,,30.396287,42.4,43.333591,,4.804604676,1097.20556641,6.90704823,74.0,46.91285706,4.0
TUN,2010,Eastern Mediterranean,Lower-Middle,76.21500138,65.76730257,496.157348633,40.21736908,16.4,21.09876,25.9,13.1045595,34.6,27.216513,26.8,1.846577839,240.75447083,5.60950756,69.0,42.10583115,4.0
TUN,2011,Eastern Mediterranean,Lower-Middle,76.36110917,65.85578445,483.22088623,39.966140747,16.0,21.566531,25.9,13.5327455,34.7,27.702579,,1.815128638,270.67507935,6.12299299,69.0,41.58300018,3.0
TUN,2012,Eastern Mediterranean,Lower-Middle,76.52515319,65.97451525,477.239624023,39.743637085,15.7,22.036463,26.0,13.973700999999998,34.7,28.194359,,1.807958528,270.29055786,6.28984737,70.0,40.97820663,3.0
TUN,2013,Eastern Mediterranean,Lower-Middle,76.61373105,66.0322871,475.257965088,39.944034576,15.7,22.501312,26.1,14.449245999999999,34.7,28.692453,,1.856881183,284.64538574,6.51394987,70.0,39.06398773,3.0
TUN,2014,Eastern Mediterranean,Lower-Middle,76.6974822,66.09020411,471.34173584,39.99156189,15.5,22.977675,26.2,14.9708555,34.7,29.200363,,1.945134924,287.60955811,6.45006084,72.0,38.00471115,3.0
TUN,2015,Eastern Mediterranean,Lower-Middle,76.78627015,66.15358431,470.033966064,40.367042542,15.5,23.466316,26.3,15.5269935,34.7,29.718245,25.7,2.036356676,249.46418762,6.21339941,73.0,39.67178345,4.0
TUN,2016,Eastern Mediterranean,Lower-Middle,76.91365109,66.24766761,466.120452881,40.475215912,15.4,23.968665,26.3,16.099781999999998,34.7,30.245804,,2.05825656,240.40258789,6.24778175,73.0,39.75572586,3.0
TUN,2017,Eastern Mediterranean,Lower-Middle,77.03145853,66.33246354,464.782165527,40.800315857,15.4,24.455029,,16.5976495,34.7,30.768181,,2.030206101,223.85903931,6.18557453,74.0,40.51967239,3.0
TUN,2018,Eastern Mediterranean,Lower-Middle,77.23195746,66.47597173,459.401123047,41.198539734,15.3,24.92065,,17.040294000000003,34.7,31.28179,,2.02625282,215.418396,5.9375186,75.0,41.91517639,3.0
TUN,2019,Eastern Mediterranean,Lower-Middle,77.50537971,66.6757488,451.707305908,41.397762299,15.2,25.380853,,17.5173805,34.7,31.794003,,1.950867205,212.60031128,6.02461243,75.0,35.57650757,3.0
TUR,2010,Europe,Upper-Middle,76.50699578,66.32822053,508.737884521,40.552406311,18.6,28.847486,27.5,13.4150425,35.0,41.63718,32.3,2.354950985,531.82861328,5.02053452,71.0,16.87221718,4.0
TUR,2011,Europe,Upper-Middle,76.69522957,66.47082466,503.938323975,40.498687744,18.5,29.224059,27.5,13.8846355,34.7,41.871468,,2.37168328,525.89105225,4.6530509,72.0,15.89518452,3.0
TUR,2012,Europe,Upper-Middle,76.83621576,66.55701223,499.580932617,40.23608017,18.2,29.602429,27.6,14.3637285,34.5,42.107525,,2.314434435,520.44274902,4.44444656,74.0,15.9315958,3.0
TUR,2013,Europe,Upper-Middle,76.83417226,66.53598129,499.516204834,39.36000061,18.0,29.981408,27.7,14.8669405,34.2,42.342243,,2.26071601,547.95465088,4.37099934,74.0,16.92680168,3.0
TUR,2014,Europe,Upper-Middle,76.74876869,66.46602818,506.910369873,38.739452362,17.9,30.367914,27.7,15.380786999999998,34.0,42.580067,,2.16103143,520.40753174,4.32517862,74.0,17.72542191,3.0
TUR,2015,Europe,Upper-Middle,76.68525905,66.43080862,513.480529785,37.603038788,17.7,30.763829,27.8,15.905688999999999,33.7,42.823524,32.0,2.115709355,444.70803833,4.11690426,75.0,16.94873238,4.0
TUR,2016,Europe,Upper-Middle,76.66589183,66.43894097,514.937133789,36.957752228,17.4,31.171954,27.9,16.491732,33.5,43.071804,,2.088090438,456.3659668,4.28469229,75.0,16.46614456,3.0
TUR,2017,Europe,Upper-Middle,77.07084923,66.77477584,500.503662109,37.26965332,17.0,31.559798,,17.042417,33.2,43.308422,,2.13141284,432.13754272,4.17974997,76.0,17.38420105,3.0
TUR,2018,Europe,Upper-Middle,77.55827507,67.16130877,479.083526611,38.179321289,16.7,31.916896,,17.544317,33.0,43.528091,,2.114779381,380.27835083,4.12101603,75.0,17.49141884,3.0
TUR,2019,Europe,Upper-Middle,77.61966184,67.23815593,482.265167236,37.196090698,16.6,32.258266,,18.145369,32.8,43.740292,,2.066670701,388.67486572,4.35954332,76.0,17.04763412,3.0
TUV,2010,Western Pacific,Upper-Middle,,,,,,57.901436,30.4,19.163931499999997,44.9,30.866999,41.1,0.657939002,490.41107178,16.21352577,64.0,5.80204105,5.0
TUV,2011,Western Pacific,Upper-Middle,,,,,,58.406603,30.4,18.862883,45.6,30.212337,,1.079232016,536.10473633,14.74390411,64.0,7.20827579,4.0
TUV,2012,Western Pacific,Upper-Middle,,,,,,58.894593,30.5,18.515534000000002,46.2,29.561277,,1.680163153,499.21899414,13.87374306,64.0,5.97863913,4.0
TUV,2013,Western Pacific,Upper-Middle,,,,,,59.400558,30.6,18.1631905,46.9,28.939524,,2.403983559,484.58966064,13.80392075,64.0,5.19895649,4.0
TUV,2014,Western Pacific,Upper-Middle,,,,,,59.920871,30.6,17.812932,47.5,28.347832,,2.441619746,512.64215088,14.52762222,64.0,3.56415272,4.0
TUV,2015,Western Pacific,Upper-Middle,,,,,,60.435659,30.7,17.457558499999998,48.1,27.782381,38.2,2.435359816,451.35287476,13.44188595,65.0,3.33649516,5.0
TUV,2016,Western Pacific,Upper-Middle,,,,,,60.945153,30.8,17.1285695,48.7,27.232847,,1.728829065,697.99798584,18.32539177,64.0,0.71104491,4.0
